YEAR,ZIPCODE,STATE,REGION,Nearest_UrgentCare,Nearest_emDepart,Nearest_medICU,Nearest_traumaCenter,Nearest_pedICU,Nearest_healthClinic,percent_uninsured,Median_household_income,STATE_ABBR
2020,96135,California,West,35.13,11.85,42.0,43.15,43.15,11.65,0.0,41563.0,CA
2020,96105,California,West,31.37,11.19,38.24,39.4,39.4,11.13,0.0,41563.0,CA
2020,96107,California,West,32.86,25.88,25.88,35.06,37.81,1.94,6.05,43750.0,CA
2020,96108,California,West,69.25,19.11,31.0,96.83,96.83,19.07,0.0,81250.0,CA
2020,96109,California,West,30.36,23.47,37.57,38.51,38.51,1.32,10.18,63218.0,CA
2020,96110,California,West,62.43,12.62,58.48,93.33,114.74,12.67,0.0,61875.0,CA
2020,96112,California,West,87.61,17.26,30.04,117.01,117.76,17.23,16.19,31406.0,CA
2020,96113,California,West,25.79,25.86,51.53,52.47,52.47,8.32,2.63,49287.0,CA
2020,96114,California,West,11.58,11.64,64.25,38.34,65.31,10.56,2.97,73319.0,CA
2020,96116,California,West,60.39,11.78,61.01,78.41,92.68,11.78,0.0,54301.0,CA
2020,96117,California,West,10.52,10.61,68.55,42.9,69.53,10.52,10.86,53125.0,CA
2020,96118,California,West,16.4,18.57,21.12,22.37,22.37,4.05,3.77,53986.0,CA
2020,96120,California,West,12.47,10.19,10.19,13.92,13.92,9.4,7.98,68250.0,CA
2020,96121,California,West,20.55,20.61,55.31,45.2,56.35,13.39,6.71,73150.0,CA
2020,96122,California,West,33.84,1.02,37.0,41.02,41.02,0.68,5.94,49167.0,CA
2020,96125,California,West,24.49,15.71,24.62,38.76,38.76,15.5,0.0,96406.0,CA
2020,96128,California,West,13.4,13.49,64.92,44.57,65.89,13.38,1.72,76902.0,CA
2020,96130,California,West,1.48,1.39,67.38,31.84,77.32,0.4,3.25,56458.0,CA
2020,96127,California,West,2.21,2.21,67.12,32.64,75.17,0.66,3.25,56458.0,CA
2020,96132,California,West,27.52,27.55,93.9,53.97,95.66,27.52,18.52,30714.0,CA
2020,96134,California,West,26.65,30.15,30.15,62.07,62.07,4.11,12.53,44550.0,CA
2020,96137,California,West,6.94,6.89,43.29,6.89,86.75,6.01,2.41,47697.0,CA
2020,96140,California,West,8.2,7.51,7.51,21.84,21.84,3.92,3.79,88920.0,CA
2020,96141,California,West,14.9,15.18,15.18,15.18,15.18,6.47,2.16,69688.0,CA
2020,96142,California,West,8.88,9.15,9.15,9.15,9.15,9.19,14.03,70278.0,CA
2020,96143,California,West,4.38,3.68,3.68,22.46,22.46,0.89,12.1,51500.0,CA
2020,96145,California,West,11.14,11.08,11.08,19.9,19.9,1.91,3.64,84648.0,CA
2020,96146,California,West,11.32,11.38,11.38,27.47,27.47,11.32,10.13,78409.0,CA
2020,96148,California,West,5.82,5.04,5.04,23.19,23.19,1.22,10.9,81833.0,CA
2020,96158,California,West,0.32,0.47,0.47,0.47,0.47,0.53,9.78,62541.0,CA
2020,96157,California,West,,,,,,,9.78,62541.0,CA
2020,96156,California,West,,,,,,,9.78,62541.0,CA
2020,96155,California,West,4.41,4.18,4.18,4.18,4.18,4.2,9.78,62541.0,CA
2020,96154,California,West,,,,,,,9.78,62541.0,CA
